timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Filename,Latency,Connect
1436672918075,19928,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket operation on nonsocket: connect,Thread Group 1-41,text,false,2034,9,9,http://52.10.207.79:8080/uploadpics,,0,0
1436672915271,22734,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-27,text,false,2662,9,9,http://52.10.207.79:8080/uploadpics,,0,3063
1436672917876,20130,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket operation on nonsocket: connect,Thread Group 1-40,text,false,2034,7,7,http://52.10.207.79:8080/uploadpics,,0,0
1436672912465,25543,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-13,text,false,2662,7,7,http://52.10.207.79:8080/uploadpics,,0,9072
1436672910856,27153,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-5,text,false,2662,6,6,http://52.10.207.79:8080/uploadpics,,0,69
1436672919881,18129,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-50,text,false,2662,6,6,http://52.10.207.79:8080/uploadpics,,0,9065
1436672919482,18530,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-48,text,false,2662,3,3,http://52.10.207.79:8080/uploadpics,,0,9068
1436672911253,26760,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-7,text,false,2662,3,3,http://52.10.207.79:8080/uploadpics,,0,68
1436672919281,18735,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket operation on nonsocket: connect,Thread Group 1-47,text,false,2034,1,1,http://52.10.207.79:8080/uploadpics,,0,0
1436672967139,18998,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-1,text,false,2754,2,2,http://52.10.207.79:8080/uploadpics,,0,71
1436672968142,18997,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-2,text,false,2754,1,1,http://52.10.207.79:8080/uploadpics,,0,70
1436673033724,29118,HTTP Request,200,OK,Thread Group 1-1,text,true,282,2,2,http://52.10.207.79:8080/uploadpics,,29118,70
1436673034726,53522,HTTP Request,200,OK,Thread Group 1-2,text,true,282,1,1,http://52.10.207.79:8080/uploadpics,,53521,70
